;struct;abs_ads [mol/uc];abs_ads [mol/sc];abs_ads [mg/g];abs_ads [mg/cm3];abs_ads [mol/kg];abs_ads [cm3STP/g];abs_ads [cm3STP/cm3];q_st [kjmol]
4132;gwe_16-02-06_16-02-06_16-02-06_31-02-06_31-02-06_04-02-06_04-02-06_04-02-06_04-02-06_04-02-06;5756.1;5756.1;1816.2639733591502;52.13628965440742;113.21605110459001;2537.62182721425;72.84303854373;4.601935006304207
4133;utq_36-11-11_02-07-11_02-07-11_02-07-11;69.055;276.22;115.5651848972145;107.43879482131518;7.203707215582501;161.46371888161548;150.109804950665;19.67295206633859
4134;ubo_31-01-01_29-01-01_08-08-01_09-08-01;1284.24;1284.24;637.243335157008;75.19917616597554;39.72229537936799;890.334565735944;105.06571377311998;7.072614501979605
4135;bpr_11-03-09_14-03-09_02-05-09_02-05-09;4046.02;4046.02;1090.5492759008757;55.39737080097621;67.97893070984401;1523.67810283887;77.399309420994;4.970278557892459
4136;tfj_13-02-08_29-02-08_31-02-08_09-10-08_09-10-08;826.42;826.42;955.1146468015742;62.19468670243376;59.536669979472;1334.4534772448042;86.89628644492599;6.1080205076479
4137;fvr_29-03-04_29-03-04_01-02-04_01-02-04_01-02-04_01-02-04_01-02-04;1732.5;1732.5;868.29967726425;61.95786395185897;54.125095389749994;1213.158574782;86.5654058115;5.567713384372719
4138;uml_24-02-06_03-02-06_04-02-06_04-02-06_04-02-06;5401.38;5401.38;2000.2279968581756;51.29154655916886;124.68337152745801;2794.6500606606655;71.662792405722;4.617077823539596
4139;dtd_28-02-06_28-02-06_28-02-06_29-02-06_01-02-06_01-02-06_01-02-06_01-02-06_01-02-06_01-02-06_01-02-06_01-02-06_01-02-06_01-02-06;4718.2;4718.2;1719.5038087752002;52.24845332392504;107.18454687916001;2402.4318383941204;72.99974977180001;4.43186795222246
4140;pbz-b_17-12-12_14-03-12_None_None;2040.94;2040.94;579.5549062460519;77.2589553226161;36.126311366706;809.7342685558721;107.943566698044;7.849550325508911
4141;itv_28-02-08_29-02-08_07-10-08_07-10-08;266.02;532.04;508.4527392190801;90.5900799733214;31.694187746674;710.39275559243;126.56935753837601;8.31362877794746
4142;oku-a_12-03-12_12-03-12_08-12-12_08-12-12_08-12-12_08-12-12;855.66;855.66;302.38338759642005;115.11376208096748;18.848941306494;422.47971417795003;160.833006364836;11.101343099100092
4143;lon-b_29-02-04_28-02-04_03-03-04_03-03-04;179.02;179.02;974.30261603315;59.051052385906495;60.732743987948;1361.262250714956;82.50410822584801;5.330979080703377
4144;tpy_20-10-08_20-10-08_20-10-08_05-02-08_05-02-08_05-02-08;5677.64;5677.64;6244.267750371954;46.95444040990129;389.233805008028;8724.277069451855;65.603136212832;4.42915583599589
4145;ply_23-10-08_23-10-08_23-10-08_23-10-08_23-10-08_01-02-08_01-02-08_01-02-08_01-02-08_01-02-08_01-02-08_01-02-08_01-02-08;646.56;1939.68;379.185936319584;116.69056341279988;23.636395947167994;529.7856052422238;163.03605920553602;10.864834433671517
4146;fty_29-02-04_29-02-04_01-03-04_01-03-04_01-03-04_01-03-04_01-03-04_01-03-04_01-03-04;4598.86;4598.86;1296.4898225132563;55.26337626697023;80.81614802549399;1811.411182634326;77.212096864798;4.9602574152722845
4147;srs-c3_16-03-04_04-02-04_04-02-04;701.54;701.54;751.8316866331597;69.85728711750015;46.865112157528;1050.433486572848;97.602209342848;6.416416038965261
4148;ulj_30-04-05_01-02-05_02-02-05;1220.86;1220.86;641.0010223546101;66.88950317213627;39.956529253208;895.5846777102159;93.45572323825999;6.649434402733479
4149;dtd_30-02-06_30-02-06_30-02-06_30-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06;2390.3;2390.3;929.6224058396001;56.88079070707711;57.94762196817;1298.8365911598003;79.47189293241;5.2991589929084295
4150;tbo_12-02-08_24-02-08_09-10-08;2651.2;2651.2;753.2505879478399;65.76309858749502;46.95355876015999;1052.4159271472;91.88194935311998;5.978211718943569
4151;epe_24-02-06_32-02-06_24-02-06_None_None;4367.82;4367.82;1514.9791348627562;53.48587952763371;94.43558750641803;2116.6769674533784;74.72863927620001;4.507553404686332
4152;ssa-a_16-01-01_16-01-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01;4120.08;4120.08;2061.222867963864;51.41697052876857;128.48546113488;2879.8700057241354;71.838030478128;4.482622222141272
4153;bil_16-02-08_16-02-08_16-02-08_16-02-08_08-10-08_08-10-08_08-10-08_08-10-08_08-10-08_08-10-08;364.645;1458.58;183.0791519033295;94.5872964821659;11.412161980077999;255.79192161174703;132.154131563864;9.804833633782135
4154;cry_16-01-01_16-01-01_16-01-01_06-08-01_06-08-01_06-08-01;200.825;803.3;238.79441425458998;91.35033573591562;14.885149421732502;333.63537824225;127.63156085935502;9.356458774567118
4155;tbd_12-03-12_11-03-12_10-12-12_10-12-12;3346.14;3346.14;1166.4282784033321;56.20354154590106;72.70881646161;1629.6936468775623;78.52566358795201;5.645636945497647
4156;srs-c3_21-08-01_01-01-01_02-01-01;756.82;756.82;631.451991410864;81.25366033570708;39.361294415532;882.2430986521663;113.524831731446;7.525224565154997
4157;tpy_14-02-06_13-02-06_13-02-06_02-02-06_02-02-06_02-02-06;2182.22;2182.22;3634.3685427308246;47.96780160207813;226.546835202118;5077.815271099865;67.01896976939601;4.328387701952752
4158;tdd_28-01-01_28-01-01_28-01-01_28-01-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01;4561.7;4561.7;1259.14263898709;55.70914518894562;78.48812711597;1759.2309764057602;77.83490992277;5.5403884546717075
4159;xcb_12-02-08_30-02-08_06-10-08_06-10-08_06-10-08_06-10-08;267.1;267.1;700.5201180886901;71.40166201754397;43.66662706887;978.7427200873;99.7599570623;6.840712466719519
4160;fvp_30-02-04_30-02-04_05-03-04_05-03-04_05-03-04_05-03-04_05-03-04_05-03-04_05-03-04;4806.76;4806.76;1100.773702810964;56.44678394693547;68.61626587213999;1537.9633219409482;78.86551352946;5.592957385962776
4161;xlz-a_11-04-05_11-04-05_30-04-05_02-02-05_02-02-05_02-02-05_02-02-05_02-02-05_02-02-05_02-02-05;3447.12;3447.12;1567.9956454152;50.838497415300424;97.74034955258401;2190.7498206339365;71.029807652544;4.535825468878419
4162;lon-b_30-01-01_28-01-01_07-08-01_06-08-01;74.425;297.7;535.1927370136425;84.46154681292929;33.36101427301501;747.7529648017975;118.00678087211;7.595497956391732
4163;csk_12-02-08_30-02-08_30-02-08_08-10-08_08-10-08_08-10-08_08-10-08_08-10-08_08-10-08;2744.38;2744.38;550.3391530239761;85.68377697827009;34.305159735934005;768.9150184716542;119.714438989038;8.455943332965228
4164;bor_11-03-09_28-05-09_None;71.4;71.4;551.1440600219399;83.89510178546574;34.35533328906;770.03960707296;117.21536327844;8.188440420159155
4165;ftc_28-03-09_29-03-09_01-05-09_01-05-09_01-05-09_01-05-09;2685.16;2685.16;1196.2639112179882;56.431054423589494;74.568607943176;1671.378971378296;78.84353679136001;5.266402996107053
4166;etf_16-01-01_08-08-01_08-08-01_08-08-01;1774.58;1774.58;1183.7326385349518;57.53746378376347;73.78747631838199;1653.87070643402;80.389374066976;5.2973512747952
4167;ptr_29-02-08_24-02-08_08-10-08_08-10-08;2355.2;2355.2;1012.9735763251199;60.78923206988824;63.143282001919985;1415.29199228928;84.93263336448001;6.1800425281046945
4168;wiz_35-11-03_02-01-03_01-01-03_02-01-03;95.785;383.14;343.559617032285;129.64953867792667;21.415644294096502;480.00973192591897;181.14189567065006;10.497265487824873
4169;ast_28-02-08_30-02-08_07-10-08_09-10-08;1257.28;1257.28;616.0404786509761;73.89057492398628;38.400624267776;860.710660883552;103.237380951264;7.0321304805228575
4170;noh_12-02-08_12-02-08_07-10-08_06-10-08;435.44;435.44;572.51433327596;80.92789817784283;35.68744029409601;799.897421024168;113.069688004056;6.852819214616421
4171;tfz-a_21-12-12_21-12-12_21-12-12_04-03-12_04-03-12_04-03-12_04-03-12;4068.22;4068.22;3509.8779638122196;48.75808118254116;218.78676751661598;4903.881297361306;68.123121336842;4.083751019137434
4172;fvr_29-02-06_29-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06;4515.44;4515.44;1572.5330800930003;53.1126545408089;98.02318856704802;2197.089369203856;74.20718211848799;5.370759023950318
4173;phx-a_16-01-01_16-01-01_16-01-01_09-08-01_09-08-01_09-08-01_09-08-01_09-08-01_09-08-01;2589.88;2589.88;1655.8854212681556;52.93319583948411;103.21892151456001;2313.546405863108;73.95644856363201;4.891672236369564
4174;lwg_31-02-06_16-02-06_16-02-06_01-02-06_01-02-06_02-02-06;1690.52;1690.52;1481.2911021871562;53.156286402103746;92.33565805255999;2069.6092020313317;74.268143055184;5.159810505665332
4175;dno-a_28-02-06_28-02-06_16-02-06_16-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06_02-02-06;4826.68;4826.68;1478.0206093612478;52.28856435487151;92.13179333368002;2065.0397816846917;73.055791533688;4.435484791281538
4176;noa_13-03-04_13-03-04_01-02-04_01-02-04_01-02-04_01-02-04_01-02-04;1016.0;1016.0;2043.1301013872;51.424117233804836;127.3576559776;2854.5914119640006;71.8480156128;5.140179384610724
4177;ths-b-c_16-02-08_11-02-08_09-10-08_09-10-08;91.915;367.66;491.25948944594796;100.2464695098065;30.622453754784;686.370935766822;140.0609343187795;8.911374616387116
4178;bpr_14-02-08_16-02-08_08-10-08_08-10-08;2123.72;2123.72;508.663718981084;76.07196388055175;31.707339017308005;710.6875292754759;106.285142894992;7.071345305808367
4179;lcs-b_28-02-05_29-02-05_05-04-05;3084.04;3084.04;1541.5447003997642;52.9420639577392;96.09154098772399;2153.793466303696;73.968838798668;4.822979076452962
4180;ths_16-01-01_06-08-01_07-08-01;237.64;237.64;961.0192607029561;58.86465513372981;59.904731618212;1342.703201543912;82.24368036913599;5.153970495382717
4181;dhc_31-03-09_31-03-09_31-03-09_31-03-09_31-03-09_04-05-09_04-05-09_04-05-09_04-05-09_04-05-09_04-05-09;1080.4733334000002;3241.4200002;261.2895103301359;94.80524351221861;16.28737182245295;365.0647561594544;132.45863969700287;9.288859131683038
4182;ofp_16-02-06_28-02-06_29-02-06_01-02-06_01-02-06;711.54;711.54;1377.007259100786;53.867160894545684;85.83516860261399;1923.907387642686;75.26135255382002;5.09103928697769
4183;hbt_31-05-09_14-05-09_31-05-09_03-03-09_03-03-09_03-03-09;369.56;1478.24;260.28577602322804;88.83063308226318;16.224804432008;363.662372933532;124.11111859220799;9.704177139455211
4184;kgd-a_17-12-12_17-12-12_01-03-12_01-03-12_01-03-12;31.2008334;748.8200016;52.627661869945015;62.59157080814798;3.2805231797204772;73.5295669633936;87.45079932403459;22.091593143830185
4185;bpr_32-02-05_11-02-05_02-04-05_02-04-05;4201.06;4201.06;1094.396863071312;54.987960354782096;68.218768293536;1529.053820429182;76.82729519356201;5.098264878847633
4186;ths-b-c_13-02-04_12-02-04_02-03-04_02-03-04;63.69;254.76;494.65363399861207;81.62070984331183;30.834026325761997;691.1131183120889;114.03766074185101;7.496829405147716
4187;edi-c_29-04-05_29-04-05_03-02-05_03-02-05_03-02-05;516.24;516.24;903.08357697492;60.61202613594989;56.293335097704;1261.7574481843199;84.68504729402399;5.789714913049353
4188;mgz-x-d_28-03-09_28-03-09_28-03-09_28-03-09_28-03-09_28-03-09_28-03-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09_02-05-09;3391.0;3391.0;900.1319957254001;57.898593414866674;56.109349693599995;1257.6335997164;80.8939320018;5.3623873666972495
4189;hcb_13-02-04_02-03-04;26.8;107.2;177.20962038240003;77.24952841904128;11.046287188680001;247.5912131604;107.930395743;8.625665109222325
4190;vbb_24-01-01_07-08-01_07-08-01_07-08-01_07-08-01;1632.94;1632.94;830.0837951428418;63.669194759626464;51.74292438426801;1159.764652902792;88.956418608668;6.322064901510078
4191;etl_35-11-03_35-11-03_04-01-03_04-01-03_04-01-03;3018.58;3018.58;776.8960996366841;68.63507299112979;48.427491881744;1085.452626288672;95.894573635492;6.410482376857536
4192;uoa-z_24-02-06_01-02-06_01-02-06_02-02-06;2564.78;2564.78;1266.69192674143;55.00694356789132;78.958708714184;1769.778583026458;76.85381787711599;5.1051460404833575
4193;nju_29-03-12_31-03-12_11-03-12_06-12-12_06-12-12;1367.26;1367.26;946.2635279048002;58.340320227485606;58.984939186046006;1322.08699705002;81.511097598018;5.20463903761878
4194;pyo_16-02-06_11-02-06_11-02-06_01-02-06_01-02-06;1111.94;1111.94;1708.694885288348;52.01237492732234;106.51077736470401;2387.32998056856;72.66990911816;5.006302502011114
4195;tbd_16-01-01_16-01-01_06-08-01_07-08-01;3653.18;3653.18;1421.07412244801;53.884825712799945;88.58205803185201;1985.4761002922337;75.28603324144399;4.944625690956061
4196;cmc_30-02-08_30-02-08_30-02-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08_06-10-08;588.38;588.38;526.228742080184;83.25471440493803;32.802247427118004;735.2287780325279;116.320635956564;6.9425380338691625
4197;bew_24-01-01_24-01-01_06-08-01_06-08-01_06-08-01;70.065;280.26;201.41397897012445;99.09112796651605;12.5550557055225;281.40871411955703;138.44673068024701;11.082962119970341
4198;tta_12-02-06_12-02-06_12-02-06_01-02-06_01-02-06_01-02-06;863.2;863.2;1333.58390030424;55.8033907924846;83.12839180359998;1863.2377577985606;77.96658666471998;5.313268219479502
4199;uns_29-02-05_04-04-05_04-04-05_04-04-05;1013.62;1013.62;445.83541025586203;86.04085283176701;27.79096284032;622.9059677511121;120.21333314136;9.347393833241096
4200;ucp_31-05-09_16-05-09_01-03-09_01-03-09;2282.2;2282.2;1619.35013322652;52.59785756676582;100.9415097308;2262.5005525968804;73.48792541432002;5.1710938718341515
4201;ets_14-02-08_14-02-08_06-10-08_06-10-08_06-10-08;3271.58;3271.58;1508.8307181798764;54.06414126487075;94.05232863525201;2108.08661010259;75.53656676917001;4.831691424310316
4202;dnp-a_12-01-01_30-01-01_12-01-01_30-01-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01_08-08-01;2476.78;2476.78;883.872804545448;63.239578643194434;55.09583958298199;1234.916814873492;88.356173682884;6.188649079308603
4203;fes_11-03-12_08-12-12_09-12-12;30.5125;244.1;95.81370013828;84.23911936083744;5.972506717489999;133.86762075115251;117.69601285340873;13.367610981763663
4204;nkc_31-03-12_29-03-12_16-03-12_06-12-12_06-12-12_06-12-12;445.86;445.86;948.282727523832;59.13317800795718;59.110805162682;1324.908153506862;82.618851331494;5.656131658353629
4205;bcy_31-02-06_29-02-06_04-02-06_04-02-06_04-02-06_04-02-06;4485.8;4485.8;1406.06842562758;54.89949187013927;87.64668431112001;1964.5106544914402;76.7036900476;4.814691721372195
4206;bpo_33-11-02_33-11-02_02-01-02_02-01-02_02-01-02_02-01-02_02-01-02;102.13;204.26;338.495741863979;117.69125817883916;21.099989766946997;472.93465895416296;164.43419566282802;10.559610684459464
4207;phx-a_16-03-12_16-03-12_16-03-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12_07-12-12;1777.38;1777.38;1569.502316641182;51.50905172925789;97.834267172532;2192.854890288282;71.96668318421999;4.570139332429461
4208;ctn_13-03-09_29-03-09_03-05-09;2580.4;2580.4;1817.3012168849202;52.41318337338033;113.28070750388001;2539.07102778668;73.22990494968;5.174741587961762
4209;itv_28-01-01_29-01-01_09-08-01_09-08-01;422.44;422.44;504.59380756878005;94.11727872886401;31.453642876552003;705.0011884065041;131.49743884716798;8.495693783639132
4210;ofp_32-02-08_28-02-08_29-02-08_06-10-08_06-10-08;486.86;486.86;921.8628068151921;63.19166574626117;57.46393054034601;1287.995145019682;88.289231418366;5.697025000275839
4211;ths-b-c_13-03-04_32-02-04_None_None;17.7400002;124.18000139999998;195.50215901578892;97.508595321131;12.186544895614581;273.1489217244032;136.2356702601791;11.002241913398658
4212;pcb-b_29-05-09_28-03-09_None_None;289.64;289.64;627.834564253832;74.44159372893395;39.135803641948;877.1889533589002;104.00724555051998;7.183818864468694
4213;ana-b_28-04-05_30-04-05_02-02-05_02-02-05_02-02-05_02-02-05;1663.66;1663.66;694.49788820656;62.85435764997992;43.29123397161;970.328666691754;87.817956094536;6.105610838161877
4214;ubo_31-01-01_29-01-01_07-08-01_06-08-01;860.18;860.18;636.1378279830341;72.97622550194515;39.65338405875;888.7899891061858;101.95988324501;6.568283243809123
4215;nju_29-02-08_31-02-08_32-02-08_10-10-08_10-10-08;5154.6;5154.6;2521.55003607408;50.547340186982616;157.1797616103;3523.0233614169;70.62301274556;4.913834680519587
4216;csj_12-01-01_30-01-01_30-01-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01;3648.02;3648.02;781.520646696378;67.73017713810297;48.71576085975799;1091.9138850507638;94.63028413473803;6.239976299975279
4217;sln_14-02-06_13-02-06_29-02-06_01-02-06_01-02-06_01-02-06;866.16;866.16;1570.36301389764;53.338817318738954;97.88791832841599;2194.0574269338717;74.52316900382401;4.921703018639485
4218;ntn_29-02-06_29-02-06_28-02-06_03-02-06_03-02-06_03-02-06_03-02-06_03-02-06;1216.04;1216.04;1152.118734823168;57.00675495214842;71.81683693584401;1609.7008426526722;79.647885855664;5.220925729893259
4219;srs-a_14-02-06_02-02-06_02-02-06;5734.64;5734.64;5550.762128325575;46.93374410173854;346.00442357419195;7755.334763486952;65.574220043656;4.275486710869899
4220;zxd_13-02-08_13-02-08_09-10-08_09-10-08_09-10-08;2776.68;2776.68;1036.8044456655598;59.71897371607654;64.628769168072;1448.5876668198002;83.43730504040398;6.001102188270198
4221;pbg-l_11-02-06_11-02-06_11-02-06_None_None_None_None_None;2305.6;2305.6;822.39678720144;65.83191739390315;51.263758064639994;1149.0246286481602;91.97810061264;6.586640758617341
4222;krq_24-02-04_24-02-04_03-03-04_03-03-04_03-03-04_03-03-04_03-03-04;524.9733324;1574.9199972000001;228.63870022927588;88.98671643752317;14.252097244337651;319.4461624160055;124.32919292955377;9.017210702205785
4223;ths-c_16-04-05_05-02-05_05-02-05;322.72;645.44;1291.807936308288;55.208842185646084;80.524304639616;1804.8698114268002;77.135903708304;4.986203899175005
4224;dno-a_28-03-12_28-03-12_16-03-12_16-03-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12_09-12-12;4333.26;4333.26;904.2874338485462;60.379087086923256;56.368376824146;1263.439435588734;84.35959281862799;6.076274693252812
4225;ths-c3_32-02-08_08-10-08_09-10-08;250.44;250.44;610.303046608704;82.5350381422054;38.042983841652;852.6945172593722;115.31512892933999;8.25231406439769
4226;pyo_33-11-02_14-01-02_13-01-02_None_None;159.02;159.02;552.474029119536;93.38880077894439;34.43823634831;771.8977943591301;130.47963440741998;8.723219399991045
4227;boe_11-02-06_12-02-06_02-02-06_01-02-06;109.51;219.02;447.969393529875;88.65442748772384;27.923983821590994;625.887496196058;123.86493016801602;8.258390896096905
4228;bpb_16-04-05_16-04-05_01-02-05_01-02-05_01-02-05;684.1;684.1;1614.1405755769101;52.14578170264921;100.61677420563;2255.2219369012;72.85630049331;5.059764894741868
4229;fes_21-08-01_01-01-01_01-01-01;55.728;278.64;146.0491266146256;77.05890033475386;9.1039109074848;204.05483834329442;107.66405671299358;8.019543332175253
4230;ptr_29-02-04_31-02-04_02-03-04_02-03-04;1241.44;1241.44;753.028109928544;61.45797373749673;46.93969070334399;1052.105088203184;85.86697631515199;5.962977718725259
4231;ukj_31-03-12_08-12-12_08-12-12_08-12-12_08-12-12;225.8466668;677.5400003999999;112.66525211272565;96.74913526263828;7.022941117673476;157.4120320956482;135.1745786709018;18.61771984697873
4232;bpr_16-02-08_14-02-08_06-10-08_06-10-08;3088.12;3088.12;1008.92429113098;59.99744774304343;62.89087161881999;1409.6344692993364;83.826379394408;5.757846835018456
4233;thl_29-03-12_31-03-12_31-03-12_06-12-12_06-12-12_06-12-12_06-12-12_06-12-12;263.98;263.98;558.472396952446;72.67527328803997;34.8121420767;780.278508454862;101.539403114976;7.421601783256584
4234;twt-b_13-01-01_23-08-01_None_None;76.9;615.2;604.6641858542899;84.67538154776281;37.69148782963;844.81609410781;118.30554344012;7.709131075734511
4235;tfv_12-03-12_30-03-12_06-12-12_06-12-12;75.42;301.68;417.48981846227997;93.64598110322626;26.024052323520003;583.302477666024;130.838957946738;8.086901584991319
4236;thz_28-01-01_29-01-01_28-01-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01_07-08-01;4610.74;4610.74;1105.036329209984;57.71580142837328;68.88197502188001;1543.9189178168601;80.63854131016;5.673800202928822
4237;icc-a_17-10-08_17-10-08_01-02-08_01-02-08_01-02-08_01-02-08;2343.72;2343.72;627.135142176804;84.88970617631679;39.09220547274;876.211745049228;118.604990508564;7.9124662598335105
4238;ply_13-02-04_13-02-04_13-02-04_13-02-04_13-02-04_05-03-04_05-03-04_05-03-04_05-03-04_05-03-04_05-03-04_05-03-04_05-03-04;873.275;3493.1;267.864216536345;71.06865497636599;16.697203308955;374.250710421575;99.294691009995;7.352057503593468
4239;uod_31-03-12_07-12-12_07-12-12_07-12-12_07-12-12;179.39333299999998;538.1799990000001;110.65082097206613;89.62211793166685;6.897372416565227;154.59753789714674;125.21695412328857;16.7977272593064
4240;ana-b_29-03-09_30-03-09_04-05-09_04-05-09_04-05-09_04-05-09;2917.28;2917.28;1072.552304467408;59.224647131896965;66.85709696992;1498.5333509464162;82.7466488632;5.791520582633667
4241;hst_30-03-12_11-03-12_09-12-12_09-12-12;201.6;806.4;425.30034109248004;100.10396513084706;26.510917970880005;594.21507241824;139.86183208032003;9.660810035042234
4242;dnp-a_12-02-05_30-02-05_12-02-05_30-02-05_04-04-05_04-04-05_04-04-05_04-04-05_04-04-05_04-04-05_04-04-05_04-04-05_04-04-05;5215.54;5215.54;1606.7974818803602;52.77318952244659;100.15904552988403;2244.9624179198263;73.732893216268;4.826188117870094
4243;sas_30-02-06_30-02-06_02-02-06_01-02-06_02-02-06_01-02-06;864.42;864.42;733.8202318494479;62.72644621161378;45.74237569722;1025.2684987253579;87.63924261896402;5.725413650300602
4244;uns_25-12-12_01-03-12_01-03-12_01-03-12;1477.64;1477.64;701.415929640836;70.89163274034246;43.722467126184;979.994317208356;99.047361611436;6.612941587800286
4245;dme_28-02-05_16-02-05_02-04-05_02-04-05_02-04-05_02-04-05_02-04-05;594.96;594.96;970.0006363165201;55.176338616451595;60.464581909871995;1355.2516719499918;77.09049083306401;5.450465284751993
4246;srs-a_13-01-01_08-08-01_08-08-01;4663.88;4663.88;4275.628890968344;47.97108955321196;266.51952927459604;5973.7622696692715;67.023563577568;4.186457315832318
4247;ths-b-c_11-02-06_15-02-06_02-02-06_01-02-06;78.295;313.18;547.5137137166444;76.9115585743882;34.12903717622701;764.9674115294225;107.45819585040051;6.894594878365491
4248;dtc_29-01-01_29-01-01_29-01-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01_10-08-01;2663.52;2663.52;1253.6451577428;56.85495360464984;78.14544397118401;1751.550084360864;79.435794225744;5.620061624187494
